"","source.plate","source.row","source.column","destination.plate","destination.row","destination.column","vol.ul"
"711","2","B","4","3","B","2","10"
"712","2","B","10","3","B","2","10"
"713","1","B","4","3","C","2","10"
"714","1","B","7","3","C","2","10"
"715","1","B","10","3","C","2","10"
"716","2","B","7","3","C","2","10"
"717","2","B","10","3","C","2","10"
"718","1","B","4","3","D","2","10"
"719","1","B","7","3","D","2","10"
"720","2","B","1","3","D","2","10"
"721","2","B","4","3","D","2","10"
"722","2","B","7","3","D","2","10"
"723","1","B","4","3","E","2","10"
"724","1","B","7","3","E","2","10"
"725","2","B","1","3","E","2","10"
"726","2","B","4","3","E","2","10"
"727","2","B","10","3","E","2","10"
"728","1","B","4","3","F","2","10"
"729","1","B","7","3","F","2","10"
"730","2","B","1","3","F","2","10"
"731","2","B","7","3","F","2","10"
"732","2","B","10","3","F","2","10"
"733","1","B","4","3","G","2","10"
"734","1","B","7","3","G","2","10"
"735","2","B","4","3","G","2","10"
"736","2","B","7","3","G","2","10"
"737","2","B","10","3","G","2","10"
"738","1","B","4","3","H","2","10"
"739","1","B","10","3","H","2","10"
"740","2","B","1","3","H","2","10"
"741","2","B","4","3","H","2","10"
"742","2","B","7","3","H","2","10"
"743","1","B","4","3","A","3","10"
"744","1","B","10","3","A","3","10"
"745","2","B","1","3","A","3","10"
"746","2","B","4","3","A","3","10"
"747","2","B","10","3","A","3","10"
"748","1","B","4","3","B","3","10"
"749","1","B","10","3","B","3","10"
"750","2","B","1","3","B","3","10"
"751","2","B","7","3","B","3","10"
"752","2","B","10","3","B","3","10"
"753","1","B","4","3","C","3","10"
"754","1","B","10","3","C","3","10"
"755","2","B","4","3","C","3","10"
"756","2","B","7","3","C","3","10"
"757","2","B","10","3","C","3","10"
"758","1","B","4","3","D","3","10"
"759","2","B","1","3","D","3","10"
"760","2","B","4","3","D","3","10"
"761","2","B","7","3","D","3","10"
"762","2","B","10","3","D","3","10"
"763","1","B","7","3","E","3","10"
"764","1","B","10","3","E","3","10"
"765","2","B","1","3","E","3","10"
"766","2","B","4","3","E","3","10"
"767","2","B","7","3","E","3","10"
"768","1","B","7","3","F","3","10"
"769","1","B","10","3","F","3","10"
"770","2","B","1","3","F","3","10"
"771","2","B","4","3","F","3","10"
"772","2","B","10","3","F","3","10"
"773","1","B","7","3","G","3","10"
"774","1","B","10","3","G","3","10"
"775","2","B","1","3","G","3","10"
"776","2","B","7","3","G","3","10"
"777","2","B","10","3","G","3","10"
"778","1","B","7","3","H","3","10"
"779","1","B","10","3","H","3","10"
"780","2","B","4","3","H","3","10"
"781","2","B","7","3","H","3","10"
"782","2","B","10","3","H","3","10"
"783","1","B","7","3","A","4","10"
"784","2","B","1","3","A","4","10"
"785","2","B","4","3","A","4","10"
"786","2","B","7","3","A","4","10"
"787","2","B","10","3","A","4","10"
"788","1","B","10","3","B","4","10"
"789","2","B","1","3","B","4","10"
"790","2","B","4","3","B","4","10"
"791","2","B","7","3","B","4","10"
"792","2","B","10","3","B","4","10"
"793","1","B","1","3","C","4","10"
"794","1","B","4","3","C","4","10"
"795","1","B","7","3","C","4","10"
"796","1","B","10","3","C","4","10"
"797","2","B","1","3","C","4","10"
"798","2","B","4","3","C","4","10"
"799","1","B","1","3","D","4","10"
"800","1","B","4","3","D","4","10"
"801","1","B","7","3","D","4","10"
"802","1","B","10","3","D","4","10"
"803","2","B","1","3","D","4","10"
"804","2","B","7","3","D","4","10"
"805","1","B","1","3","E","4","10"
"806","1","B","4","3","E","4","10"
"807","1","B","7","3","E","4","10"
"808","1","B","10","3","E","4","10"
"809","2","B","1","3","E","4","10"
"810","2","B","10","3","E","4","10"
"811","1","B","1","3","F","4","10"
"812","1","B","4","3","F","4","10"
"813","1","B","7","3","F","4","10"
"814","1","B","10","3","F","4","10"
"815","2","B","4","3","F","4","10"
"816","2","B","7","3","F","4","10"
"817","1","B","1","3","G","4","10"
"818","1","B","4","3","G","4","10"
"819","1","B","7","3","G","4","10"
"820","1","B","10","3","G","4","10"
"821","2","B","4","3","G","4","10"
"822","2","B","10","3","G","4","10"
"823","1","B","1","3","H","4","10"
"824","1","B","4","3","H","4","10"
"825","1","B","7","3","H","4","10"
"826","1","B","10","3","H","4","10"
"827","2","B","7","3","H","4","10"
"828","2","B","10","3","H","4","10"
"829","1","B","1","3","A","5","10"
"830","1","B","4","3","A","5","10"
"831","1","B","7","3","A","5","10"
"832","2","B","1","3","A","5","10"
"833","2","B","4","3","A","5","10"
"834","2","B","7","3","A","5","10"
"835","1","B","1","3","B","5","10"
"836","1","B","4","3","B","5","10"
"837","1","B","7","3","B","5","10"
"838","2","B","1","3","B","5","10"
"839","2","B","4","3","B","5","10"
"840","2","B","10","3","B","5","10"
"841","1","B","1","3","C","5","10"
"842","1","B","4","3","C","5","10"
"843","1","B","7","3","C","5","10"
"844","2","B","1","3","C","5","10"
"845","2","B","7","3","C","5","10"
"846","2","B","10","3","C","5","10"
"847","1","B","1","3","D","5","10"
"848","1","B","4","3","D","5","10"
"849","1","B","7","3","D","5","10"
"850","2","B","4","3","D","5","10"
"851","2","B","7","3","D","5","10"
"852","2","B","10","3","D","5","10"
"853","1","B","1","3","E","5","10"
"854","1","B","4","3","E","5","10"
"855","1","B","10","3","E","5","10"
"856","2","B","1","3","E","5","10"
"857","2","B","4","3","E","5","10"
"858","2","B","7","3","E","5","10"
"859","1","B","1","3","F","5","10"
"860","1","B","4","3","F","5","10"
"861","1","B","10","3","F","5","10"
"862","2","B","1","3","F","5","10"
"863","2","B","4","3","F","5","10"
"864","2","B","10","3","F","5","10"
"865","1","B","1","3","G","5","10"
"866","1","B","4","3","G","5","10"
"867","1","B","10","3","G","5","10"
"868","2","B","1","3","G","5","10"
"869","2","B","7","3","G","5","10"
"870","2","B","10","3","G","5","10"
"871","1","B","1","3","H","5","10"
"872","1","B","4","3","H","5","10"
"873","1","B","10","3","H","5","10"
"874","2","B","4","3","H","5","10"
"875","2","B","7","3","H","5","10"
"876","2","B","10","3","H","5","10"
"877","1","B","1","3","A","6","10"
"878","1","B","4","3","A","6","10"
"879","2","B","1","3","A","6","10"
"880","2","B","4","3","A","6","10"
"881","2","B","7","3","A","6","10"
"882","2","B","10","3","A","6","10"
"883","1","B","1","3","B","6","10"
"884","1","B","7","3","B","6","10"
"885","1","B","10","3","B","6","10"
"886","2","B","1","3","B","6","10"
"887","2","B","4","3","B","6","10"
"888","2","B","7","3","B","6","10"
"889","1","B","1","3","C","6","10"
"890","1","B","7","3","C","6","10"
"891","1","B","10","3","C","6","10"
"892","2","B","1","3","C","6","10"
"893","2","B","4","3","C","6","10"
"894","2","B","10","3","C","6","10"
"895","1","B","1","3","D","6","10"
"896","1","B","7","3","D","6","10"
"897","1","B","10","3","D","6","10"
"898","2","B","1","3","D","6","10"
"899","2","B","7","3","D","6","10"
"900","2","B","10","3","D","6","10"
"901","1","B","1","3","E","6","10"
"902","1","B","7","3","E","6","10"
"903","1","B","10","3","E","6","10"
"904","2","B","4","3","E","6","10"
"905","2","B","7","3","E","6","10"
"906","2","B","10","3","E","6","10"
"907","1","B","1","3","F","6","10"
"908","1","B","7","3","F","6","10"
"909","2","B","1","3","F","6","10"
"910","2","B","4","3","F","6","10"
"911","2","B","7","3","F","6","10"
"912","2","B","10","3","F","6","10"
"913","1","B","1","3","G","6","10"
"914","1","B","10","3","G","6","10"
"915","2","B","1","3","G","6","10"
"916","2","B","4","3","G","6","10"
"917","2","B","7","3","G","6","10"
"918","2","B","10","3","G","6","10"
"919","1","B","4","3","H","6","10"
"920","1","B","7","3","H","6","10"
"921","1","B","10","3","H","6","10"
"922","2","B","1","3","H","6","10"
"923","2","B","4","3","H","6","10"
"924","2","B","7","3","H","6","10"
"925","1","B","4","3","A","7","10"
"926","1","B","7","3","A","7","10"
"927","1","B","10","3","A","7","10"
"928","2","B","1","3","A","7","10"
"929","2","B","4","3","A","7","10"
"930","2","B","10","3","A","7","10"
"931","1","B","4","3","B","7","10"
"932","1","B","7","3","B","7","10"
"933","1","B","10","3","B","7","10"
"934","2","B","1","3","B","7","10"
"935","2","B","7","3","B","7","10"
"936","2","B","10","3","B","7","10"
"937","1","B","4","3","C","7","10"
"938","1","B","7","3","C","7","10"
"939","1","B","10","3","C","7","10"
"940","2","B","4","3","C","7","10"
"941","2","B","7","3","C","7","10"
"942","2","B","10","3","C","7","10"
"943","1","B","4","3","D","7","10"
"944","1","B","7","3","D","7","10"
"945","2","B","1","3","D","7","10"
"946","2","B","4","3","D","7","10"
"947","2","B","7","3","D","7","10"
"948","2","B","10","3","D","7","10"
"949","1","B","4","3","E","7","10"
"950","1","B","10","3","E","7","10"
"951","2","B","1","3","E","7","10"
"952","2","B","4","3","E","7","10"
"953","2","B","7","3","E","7","10"
"954","2","B","10","3","E","7","10"
"955","1","B","7","3","F","7","10"
"956","1","B","10","3","F","7","10"
"957","2","B","1","3","F","7","10"
"958","2","B","4","3","F","7","10"
"959","2","B","7","3","F","7","10"
"960","2","B","10","3","F","7","10"
"961","1","B","1","3","G","7","10"
"962","1","B","4","3","G","7","10"
"963","1","B","7","3","G","7","10"
"964","1","B","10","3","G","7","10"
"965","2","B","1","3","G","7","10"
"966","2","B","4","3","G","7","10"
"967","2","B","7","3","G","7","10"
"968","1","B","1","3","H","7","10"
"969","1","B","4","3","H","7","10"
"970","1","B","7","3","H","7","10"
"971","1","B","10","3","H","7","10"
"972","2","B","1","3","H","7","10"
"973","2","B","4","3","H","7","10"
"974","2","B","10","3","H","7","10"
"975","1","B","1","3","A","8","10"
"976","1","B","4","3","A","8","10"
"977","1","B","7","3","A","8","10"
"978","1","B","10","3","A","8","10"
"979","2","B","1","3","A","8","10"
"980","2","B","7","3","A","8","10"
"981","2","B","10","3","A","8","10"
"982","1","B","1","3","B","8","10"
"983","1","B","4","3","B","8","10"
"984","1","B","7","3","B","8","10"
"985","1","B","10","3","B","8","10"
"986","2","B","4","3","B","8","10"
"987","2","B","7","3","B","8","10"
"988","2","B","10","3","B","8","10"
"989","1","B","1","3","C","8","10"
"990","1","B","4","3","C","8","10"
"991","1","B","7","3","C","8","10"
"992","2","B","1","3","C","8","10"
"993","2","B","4","3","C","8","10"
"994","2","B","7","3","C","8","10"
"995","2","B","10","3","C","8","10"
"996","1","B","1","3","D","8","10"
"997","1","B","4","3","D","8","10"
"998","1","B","10","3","D","8","10"
"999","2","B","1","3","D","8","10"
"1000","2","B","4","3","D","8","10"
"1001","2","B","7","3","D","8","10"
"1002","2","B","10","3","D","8","10"
"1003","1","B","1","3","E","8","10"
"1004","1","B","7","3","E","8","10"
"1005","1","B","10","3","E","8","10"
"1006","2","B","1","3","E","8","10"
"1007","2","B","4","3","E","8","10"
"1008","2","B","7","3","E","8","10"
"1009","2","B","10","3","E","8","10"
"1010","1","B","4","3","F","8","10"
"1011","1","B","7","3","F","8","10"
"1012","1","B","10","3","F","8","10"
"1013","2","B","1","3","F","8","10"
"1014","2","B","4","3","F","8","10"
"1015","2","B","7","3","F","8","10"
"1016","2","B","10","3","F","8","10"
"1017","1","B","1","3","G","8","10"
"1018","1","B","4","3","G","8","10"
"1019","1","B","7","3","G","8","10"
"1020","1","B","10","3","G","8","10"
"1021","2","B","1","3","G","8","10"
"1022","2","B","4","3","G","8","10"
"1023","2","B","7","3","G","8","10"
"1024","2","B","10","3","G","8","10"
"1025","1","B","1","3","H","8","10"
"1026","1","B","4","3","A","9","10"
"1027","1","B","7","3","B","9","10"
"1028","1","B","10","3","C","9","10"
"1029","2","B","1","3","D","9","10"
"1030","2","B","4","3","E","9","10"
"1031","2","B","7","3","F","9","10"
"1032","2","B","10","3","G","9","10"
"1033","1","B","1","3","H","9","10"
"1034","1","B","4","3","H","9","10"
"1035","1","B","1","3","A","10","10"
"1036","1","B","7","3","A","10","10"
"1037","1","B","1","3","B","10","10"
"1038","1","B","10","3","B","10","10"
"1039","1","B","1","3","C","10","10"
"1040","2","B","1","3","C","10","10"
"1041","1","B","1","3","D","10","10"
"1042","2","B","4","3","D","10","10"
"1043","1","B","1","3","E","10","10"
"1044","2","B","7","3","E","10","10"
"1045","1","B","1","3","F","10","10"
"1046","2","B","10","3","F","10","10"
"1047","1","B","4","3","G","10","10"
"1048","1","B","7","3","G","10","10"
"1049","1","B","4","3","H","10","10"
"1050","1","B","10","3","H","10","10"
"1051","1","B","4","3","A","11","10"
"1052","2","B","1","3","A","11","10"
"1053","1","B","4","3","B","11","10"
"1054","2","B","4","3","B","11","10"
"1055","1","B","4","3","C","11","10"
"1056","2","B","7","3","C","11","10"
"1057","1","B","4","3","D","11","10"
"1058","2","B","10","3","D","11","10"
"1059","1","B","7","3","E","11","10"
"1060","1","B","10","3","E","11","10"
"1061","1","B","7","3","F","11","10"
"1062","2","B","1","3","F","11","10"
"1063","1","B","7","3","G","11","10"
"1064","2","B","4","3","G","11","10"
"1065","1","B","7","3","H","11","10"
"1066","2","B","7","3","H","11","10"
"1067","1","B","7","3","A","12","10"
"1068","2","B","10","3","A","12","10"
"1069","1","B","10","3","B","12","10"
"1070","2","B","1","3","B","12","10"
"1071","1","B","10","3","C","12","10"
"1072","2","B","4","3","C","12","10"
"1073","1","B","10","3","D","12","10"
"1074","2","B","7","3","D","12","10"
"1075","1","B","10","3","E","12","10"
"1076","2","B","10","3","E","12","10"
"1077","2","B","1","3","F","12","10"
"1078","2","B","4","3","F","12","10"
"1079","2","B","1","3","G","12","10"
"1080","2","B","7","3","G","12","10"
"1081","2","B","1","3","H","12","10"
"1082","2","B","10","3","H","12","10"
"1083","2","B","4","4","A","1","10"
"1084","2","B","7","4","A","1","10"
"1085","2","B","4","4","B","1","10"
"1086","2","B","10","4","B","1","10"
"1087","2","B","7","4","C","1","10"
"1088","2","B","10","4","C","1","10"
"1089","1","B","1","4","D","1","10"
"1090","1","B","4","4","D","1","10"
"1091","1","B","7","4","D","1","10"
"1092","1","B","1","4","E","1","10"
"1093","1","B","4","4","E","1","10"
"1094","1","B","10","4","E","1","10"
"1095","1","B","1","4","F","1","10"
"1096","1","B","4","4","F","1","10"
"1097","2","B","1","4","F","1","10"
"1098","1","B","1","4","G","1","10"
"1099","1","B","4","4","G","1","10"
"1100","2","B","4","4","G","1","10"
"1101","1","B","1","4","H","1","10"
"1102","1","B","4","4","H","1","10"
"1103","2","B","7","4","H","1","10"
"1104","1","B","1","4","A","2","10"
"1105","1","B","4","4","A","2","10"
"1106","2","B","10","4","A","2","10"
"1107","1","B","1","4","B","2","10"
"1108","1","B","7","4","B","2","10"
"1109","1","B","10","4","B","2","10"
"1110","1","B","1","4","C","2","10"
"1111","1","B","7","4","C","2","10"
"1112","2","B","1","4","C","2","10"
"1113","1","B","1","4","D","2","10"
"1114","1","B","7","4","D","2","10"
"1115","2","B","4","4","D","2","10"
"1116","1","B","1","4","E","2","10"
"1117","1","B","7","4","E","2","10"
"1118","2","B","7","4","E","2","10"
"1119","1","B","1","4","F","2","10"
"1120","1","B","7","4","F","2","10"
"1121","2","B","10","4","F","2","10"
"1122","1","B","1","4","G","2","10"
"1123","1","B","10","4","G","2","10"
"1124","2","B","1","4","G","2","10"
"1125","1","C","1","4","H","2","10"
"1126","1","B","10","4","H","2","10"
"1127","2","B","4","4","H","2","10"
"1128","1","C","1","4","A","3","10"
"1129","1","B","10","4","A","3","10"
"1130","2","B","7","4","A","3","10"
"1131","1","C","1","4","B","3","10"
"1132","1","B","10","4","B","3","10"
"1133","2","B","10","4","B","3","10"
"1134","1","C","1","4","C","3","10"
"1135","2","B","1","4","C","3","10"
"1136","2","B","4","4","C","3","10"
"1137","1","C","1","4","D","3","10"
"1138","2","B","1","4","D","3","10"
"1139","2","B","7","4","D","3","10"
"1140","1","C","1","4","E","3","10"
"1141","2","B","1","4","E","3","10"
"1142","2","B","10","4","E","3","10"
"1143","1","C","1","4","F","3","10"
"1144","2","B","4","4","F","3","10"
"1145","2","B","7","4","F","3","10"
"1146","1","C","1","4","G","3","10"
"1147","2","B","4","4","G","3","10"
"1148","2","B","10","4","G","3","10"
"1149","1","C","1","4","H","3","10"
"1150","2","B","7","4","H","3","10"
"1151","2","B","10","4","H","3","10"
"1152","1","B","4","4","A","4","10"
"1153","1","B","7","4","A","4","10"
"1154","1","B","10","4","A","4","10"
"1155","1","B","4","4","B","4","10"
"1156","1","B","7","4","B","4","10"
"1157","2","B","1","4","B","4","10"
"1158","1","B","4","4","C","4","10"
"1159","1","B","7","4","C","4","10"
"1160","2","B","4","4","C","4","10"
"1161","1","B","4","4","D","4","10"
"1162","1","B","7","4","D","4","10"
"1163","2","B","7","4","D","4","10"
"1164","1","B","4","4","E","4","10"
"1165","1","B","7","4","E","4","10"
"1166","2","B","10","4","E","4","10"
"1167","1","B","4","4","F","4","10"
"1168","1","B","10","4","F","4","10"
"1169","2","B","1","4","F","4","10"
"1170","1","C","4","4","G","4","10"
"1171","1","B","10","4","G","4","10"
"1172","2","B","4","4","G","4","10"
"1173","1","C","4","4","H","4","10"
"1174","1","B","10","4","H","4","10"
"1175","2","B","7","4","H","4","10"
"1176","1","C","4","4","A","5","10"
"1177","1","B","10","4","A","5","10"
"1178","2","B","10","4","A","5","10"
"1179","1","C","4","4","B","5","10"
"1180","2","B","1","4","B","5","10"
"1181","2","B","4","4","B","5","10"
"1182","1","C","4","4","C","5","10"
"1183","2","B","1","4","C","5","10"
"1184","2","B","7","4","C","5","10"
"1185","1","C","4","4","D","5","10"
"1186","2","B","1","4","D","5","10"
"1187","2","B","10","4","D","5","10"
"1188","1","C","4","4","E","5","10"
"1189","2","B","4","4","E","5","10"
"1190","2","B","7","4","E","5","10"
"1191","1","C","4","4","F","5","10"
"1192","2","B","4","4","F","5","10"
"1193","2","B","10","4","F","5","10"
"1194","1","C","4","4","G","5","10"
"1195","2","B","7","4","G","5","10"
"1196","2","B","10","4","G","5","10"
"1197","1","B","7","4","H","5","10"
"1198","1","B","10","4","H","5","10"
"1199","2","B","1","4","H","5","10"
"1200","1","C","7","4","A","6","10"
"1201","1","C","10","4","A","6","10"
"1202","2","B","4","4","A","6","10"
"1203","1","C","7","4","B","6","10"
"1204","1","C","10","4","B","6","10"
"1205","2","B","7","4","B","6","10"
"1206","1","C","7","4","C","6","10"
"1207","1","C","10","4","C","6","10"
"1208","2","B","10","4","C","6","10"
"1209","1","C","7","4","D","6","10"
"1210","2","C","1","4","D","6","10"
"1211","2","C","4","4","D","6","10"
"1212","1","C","7","4","E","6","10"
"1213","2","C","1","4","E","6","10"
"1214","2","C","7","4","E","6","10"
"1215","1","C","7","4","F","6","10"
"1216","2","C","1","4","F","6","10"
"1217","2","C","10","4","F","6","10"
"1218","1","C","7","4","G","6","10"
"1219","2","C","4","4","G","6","10"
"1220","2","C","7","4","G","6","10"
"1221","1","C","7","4","H","6","10"
"1222","2","C","4","4","H","6","10"
"1223","2","C","10","4","H","6","10"
"1224","1","C","7","4","A","7","10"
"1225","2","C","7","4","A","7","10"
"1226","2","C","10","4","A","7","10"
"1227","1","C","10","4","B","7","10"
"1228","2","C","1","4","B","7","10"
"1229","2","C","4","4","B","7","10"
"1230","1","C","10","4","C","7","10"
"1231","2","C","1","4","C","7","10"
"1232","2","C","7","4","C","7","10"
"1233","1","C","10","4","D","7","10"
"1234","2","C","1","4","D","7","10"
"1235","2","C","10","4","D","7","10"
"1236","1","C","10","4","E","7","10"
"1237","2","C","4","4","E","7","10"
"1238","2","C","7","4","E","7","10"
"1239","1","C","10","4","F","7","10"
"1240","2","C","4","4","F","7","10"
"1241","2","C","10","4","F","7","10"
"1242","1","C","10","4","G","7","10"
"1243","2","C","7","4","G","7","10"
"1244","2","C","10","4","G","7","10"
"1245","2","C","1","4","H","7","10"
"1246","2","C","4","4","H","7","10"
"1247","2","C","7","4","H","7","10"
"1248","2","C","1","4","A","8","10"
"1249","2","C","4","4","A","8","10"
"1250","2","C","10","4","A","8","10"
"1251","2","C","1","4","B","8","10"
"1252","2","C","7","4","B","8","10"
"1253","2","C","10","4","B","8","10"
"1254","2","C","4","4","C","8","10"
"1255","2","C","7","4","C","8","10"
"1256","2","C","10","4","C","8","10"
"1257","1","C","1","4","D","8","10"
"1258","1","C","4","4","D","8","10"
"1259","1","C","7","4","D","8","10"
"1260","1","C","10","4","D","8","10"
"1261","1","C","1","4","E","8","10"
"1262","1","C","4","4","E","8","10"
"1263","1","C","7","4","E","8","10"
"1264","2","C","1","4","E","8","10"
"1265","1","C","1","4","F","8","10"
"1266","1","C","4","4","F","8","10"
"1267","1","C","7","4","F","8","10"
"1268","2","C","4","4","F","8","10"
"1269","1","C","1","4","G","8","10"
"1270","1","C","4","4","G","8","10"
"1271","1","C","7","4","G","8","10"
"1272","2","C","7","4","G","8","10"
"1273","1","C","1","4","H","8","10"
"1274","1","C","4","4","H","8","10"
"1275","1","C","7","4","H","8","10"
"1276","2","C","10","4","H","8","10"
"1277","1","C","1","4","A","9","10"
"1278","1","C","4","4","A","9","10"
"1279","1","C","10","4","A","9","10"
"1280","2","C","1","4","A","9","10"
"1281","1","C","1","4","B","9","10"
"1282","1","C","4","4","B","9","10"
"1283","1","C","10","4","B","9","10"
"1284","2","C","4","4","B","9","10"
"1285","1","C","1","4","C","9","10"
"1286","1","C","4","4","C","9","10"
"1287","1","C","10","4","C","9","10"
"1288","2","C","7","4","C","9","10"
"1289","1","C","1","4","D","9","10"
"1290","1","C","4","4","D","9","10"
"1291","1","C","10","4","D","9","10"
"1292","2","C","10","4","D","9","10"
"1293","1","C","1","4","E","9","10"
"1294","1","C","4","4","E","9","10"
"1295","2","C","1","4","E","9","10"
"1296","2","C","4","4","E","9","10"
"1297","1","C","1","4","F","9","10"
"1298","1","C","4","4","F","9","10"
"1299","2","C","1","4","F","9","10"
"1300","2","C","7","4","F","9","10"
"1301","1","C","1","4","G","9","10"
"1302","1","C","4","4","G","9","10"
"1303","2","C","1","4","G","9","10"
"1304","2","C","10","4","G","9","10"
"1305","1","C","1","4","H","9","10"
"1306","1","C","4","4","H","9","10"
"1307","2","C","4","4","H","9","10"
"1308","2","C","7","4","H","9","10"
"1309","1","C","1","4","A","10","10"
"1310","1","C","4","4","A","10","10"
"1311","2","C","4","4","A","10","10"
"1312","2","C","10","4","A","10","10"
"1313","1","C","1","4","B","10","10"
"1314","1","C","4","4","B","10","10"
"1315","2","C","7","4","B","10","10"
"1316","2","C","10","4","B","10","10"
"1317","1","C","1","4","C","10","10"
"1318","1","C","7","4","C","10","10"
"1319","1","C","10","4","C","10","10"
"1320","2","C","1","4","C","10","10"
"1321","1","C","1","4","D","10","10"
"1322","1","C","7","4","D","10","10"
"1323","1","C","10","4","D","10","10"
"1324","2","C","4","4","D","10","10"
"1325","1","C","1","4","E","10","10"
"1326","1","C","7","4","E","10","10"
"1327","1","C","10","4","E","10","10"
"1328","2","C","7","4","E","10","10"
"1329","1","C","1","4","F","10","10"
"1330","1","C","7","4","F","10","10"
"1331","1","C","10","4","F","10","10"
"1332","2","C","10","4","F","10","10"
"1333","1","C","1","4","G","10","10"
"1334","1","C","7","4","G","10","10"
"1335","2","C","1","4","G","10","10"
"1336","2","C","4","4","G","10","10"
"1337","1","C","1","4","H","10","10"
"1338","1","C","7","4","H","10","10"
"1339","2","C","1","4","H","10","10"
"1340","2","C","7","4","H","10","10"
"1341","1","C","1","4","A","11","10"
"1342","1","C","7","4","A","11","10"
"1343","2","C","1","4","A","11","10"
"1344","2","C","10","4","A","11","10"
"1345","1","C","1","4","B","11","10"
"1346","1","C","7","4","B","11","10"
"1347","2","C","4","4","B","11","10"
"1348","2","C","7","4","B","11","10"
"1349","1","C","1","4","C","11","10"
"1350","1","C","7","4","C","11","10"
"1351","2","C","4","4","C","11","10"
"1352","2","C","10","4","C","11","10"
"1353","1","C","1","4","D","11","10"
"1354","1","C","7","4","D","11","10"
"1355","2","C","7","4","D","11","10"
"1356","2","C","10","4","D","11","10"
"1357","1","C","1","4","E","11","10"
"1358","1","C","10","4","E","11","10"
"1359","2","C","1","4","E","11","10"
"1360","2","C","4","4","E","11","10"
"1361","1","C","1","4","F","11","10"
"1362","1","C","10","4","F","11","10"
"1363","2","C","1","4","F","11","10"
"1364","2","C","7","4","F","11","10"
"1365","1","C","1","4","G","11","10"
"1366","1","C","10","4","G","11","10"
"1367","2","C","1","4","G","11","10"
"1368","2","C","10","4","G","11","10"
"1369","1","C","1","4","H","11","10"
"1370","1","C","10","4","H","11","10"
"1371","2","C","4","4","H","11","10"
"1372","2","C","7","4","H","11","10"
"1373","1","C","1","4","A","12","10"
"1374","1","C","10","4","A","12","10"
"1375","2","C","4","4","A","12","10"
"1376","2","C","10","4","A","12","10"
"1377","1","C","1","4","B","12","10"
"1378","1","C","10","4","B","12","10"
"1379","2","C","7","4","B","12","10"
"1380","2","C","10","4","B","12","10"
"1381","1","C","1","4","C","12","10"
"1382","2","C","1","4","C","12","10"
"1383","2","C","4","4","C","12","10"
"1384","2","C","7","4","C","12","10"
"1385","1","C","1","4","D","12","10"
"1386","2","C","1","4","D","12","10"
"1387","2","C","4","4","D","12","10"
"1388","2","C","10","4","D","12","10"
"1389","1","C","1","4","E","12","10"
"1390","2","C","1","4","E","12","10"
"1391","2","C","7","4","E","12","10"
"1392","2","C","10","4","E","12","10"
"1393","1","C","1","4","F","12","10"
"1394","2","C","4","4","F","12","10"
"1395","2","C","7","4","F","12","10"
"1396","2","C","10","4","F","12","10"
"1397","1","C","4","4","G","12","10"
"1398","1","C","7","4","G","12","10"
"1399","1","C","10","4","G","12","10"
"1400","2","C","1","4","G","12","10"
"1401","1","C","4","4","H","12","10"
"1402","1","C","7","4","H","12","10"
"1403","1","C","10","4","H","12","10"
"1404","2","C","4","4","H","12","10"
"1405","1","C","4","5","A","1","10"
"1406","1","C","7","5","A","1","10"
"1407","1","C","10","5","A","1","10"
"1408","2","C","7","5","A","1","10"
"1409","1","C","4","5","B","1","10"
"1410","1","C","7","5","B","1","10"
